track_uri,name,popularity,valence,acousticness,energy,analysis_url
3T8jqrlLUKbxj8aGACKXJV,On Vibrate,43,0.617,0.0191,0.504,https://api.spotify.com/v1/audio-analysis/3T8jqrlLUKbxj8aGACKXJV
3T8jqrlLUKbxj8aGACKXJV,On Vibrate,43,0.617,0.0191,0.504,https://api.spotify.com/v1/audio-analysis/3T8jqrlLUKbxj8aGACKXJV
3T8jqrlLUKbxj8aGACKXJV,On Vibrate,43,0.617,0.0191,0.504,https://api.spotify.com/v1/audio-analysis/3T8jqrlLUKbxj8aGACKXJV
3T8jqrlLUKbxj8aGACKXJV,On Vibrate,43,0.617,0.0191,0.504,https://api.spotify.com/v1/audio-analysis/3T8jqrlLUKbxj8aGACKXJV
7EHrsoIJmCmnYlA2otsdtQ,Gettin Money,50,0.153,0.0462,0.493,https://api.spotify.com/v1/audio-analysis/7EHrsoIJmCmnYlA2otsdtQ
7EHrsoIJmCmnYlA2otsdtQ,Gettin Money,50,0.153,0.0462,0.493,https://api.spotify.com/v1/audio-analysis/7EHrsoIJmCmnYlA2otsdtQ
7EHrsoIJmCmnYlA2otsdtQ,Gettin Money,50,0.153,0.0462,0.493,https://api.spotify.com/v1/audio-analysis/7EHrsoIJmCmnYlA2otsdtQ
7EHrsoIJmCmnYlA2otsdtQ,Gettin Money,50,0.153,0.0462,0.493,https://api.spotify.com/v1/audio-analysis/7EHrsoIJmCmnYlA2otsdtQ
00cbPJvsvWKM7v2XJ7iUSz,Bring Tha Noize,0,0.227,8.69e-05,0.8,https://api.spotify.com/v1/audio-analysis/00cbPJvsvWKM7v2XJ7iUSz
4LOoPg7TavHtNmCTOfd9XQ,Ready or Not,0,0.563,0.21,0.422,https://api.spotify.com/v1/audio-analysis/4LOoPg7TavHtNmCTOfd9XQ
7r6uppLBApzJPMpDmdFoi4,"Hey, Mickey!",0,0.725,0.25,0.625,https://api.spotify.com/v1/audio-analysis/7r6uppLBApzJPMpDmdFoi4
1cdqNRXIRrvT4HnApj6yw6,if looks could kill,76,0.212,0.024,0.496,https://api.spotify.com/v1/audio-analysis/1cdqNRXIRrvT4HnApj6yw6
6TMwCGsTOlt796wpmiFIt7,"Palisades, CA",43,0.692,0.0887,0.746,https://api.spotify.com/v1/audio-analysis/6TMwCGsTOlt796wpmiFIt7
2g9dhCaJiK7D0FOgZ9vJlR,Pretty Girls Walk (with Coi Leray) - Remix,66,0.79,0.0272,0.675,https://api.spotify.com/v1/audio-analysis/2g9dhCaJiK7D0FOgZ9vJlR
0sKJExQWRKxd76gSSwrsaI,"Let's Ride (feat. YG, Ty Dolla $ign, Lambo4oe) - Trailer Anthem",63,0.323,0.0436,0.535,https://api.spotify.com/v1/audio-analysis/0sKJExQWRKxd76gSSwrsaI
7hrcHfHWaLhooHzGltlCYB,HO4ME,66,0.248,0.0769,0.541,https://api.spotify.com/v1/audio-analysis/7hrcHfHWaLhooHzGltlCYB
7E68rHH6CrKbBYPfpiCLiQ,No 808’s (feat. Vory),67,0.502,0.217,0.503,https://api.spotify.com/v1/audio-analysis/7E68rHH6CrKbBYPfpiCLiQ
